📺通知📺,#genre# 
爱经典,http://111.40.196.39/0000000000001000/1.m3u8?Contentid=6000000006000060630&livemode=1&stbId=3&channel-id=wasusyt
爱科幻,http://111.40.196.38/0000000000001000/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=3&channel-id=wasusyt
爱科幻,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=3&channel-id=wasusyt
爱科学,http://111.40.196.38/0000000000001000/1.m3u8?Contentid=6000000006000160630&livemode=1&stbId=3&channel-id=wasusyt
爱科学,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000160630&livemode=1&stbId=3&channel-id=wasusyt
爱浪漫,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000040630&livemode=1&stbId=3&channel-id=wasusyt
爱历史,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000150630&livemode=1&stbId=3&channel-id=wasusyt
爱猎奇,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000190630&livemode=1&stbId=3&channel-id=wasusyt
爱旅行,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000250630&livemode=1&stbId=3&channel-id=wasusyt
爱美食,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000120630&livemode=1&stbId=3&channel-id=wasusyt
爱奇谈,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000270630&livemode=1&stbId=3&channel-id=wasusyt
爱青春,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000100630&livemode=1&stbId=3&channel-id=wasusyt
爱赛车,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000240630&livemode=1&stbId=3&channel-id=wasusyt
爱电竞,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111227/1.m3u8
爱谍战,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111221/1.m3u8
爱动漫,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111205/1.m3u8
爱科幻,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111222/1.m3u8
爱科学,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111207/1.m3u8
爱浪漫,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111202/1.m3u8
爱旅行,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111229/1.m3u8
爱奇谈,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111201/1.m3u8
爱赛车,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111226/1.m3u8
爱体育,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111206/1.m3u8
爱玩具,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111204/1.m3u8
爱喜剧,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111223/1.m3u8
爱悬疑,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111224/1.m3u8
爱幼教,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111203/1.m3u8
爱院线,http://[2409:8087:6001:20:0:1:0:11]:80/000000001666/100000000100111225/1.m3u8

▣NewTV▣,#genre#

超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225648/index.m3u8
超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225622/index.m3u8
超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225767/index.m3u8
超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225648/index.m3u8
超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225767/index.m3u8
超级综艺,http://39.134.115.163:8080/PLTV/88888910/224/3221225620/index.m3u8
超级综艺,http://39.134.115.163:8080/PLTV/88888910/224/3221225768/index.m3u8
超级综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225620/index.m3u8
超级综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225768/index.m3u8
超级电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225623/index.m3u8
超级电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225766/index.m3u8
超级电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8
超级电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225766/index.m3u8
超级电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225625/index.m3u8
超级电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225765/index.m3u8
武搏世界,http://39.134.115.163:8080/PLTV/88888910/224/3221225656/index.m3u8
武搏世界,http://39.135.138.59:18890/PLTV/88888910/224/3221225656/index.m3u8
中国功夫,http://39.134.115.163:8080/PLTV/88888910/224/3221225660/index.m3u8
中国功夫,http://39.135.138.59:18890/PLTV/88888910/224/3221225660/index.m3u8
怡伴健康,http://39.134.115.163:8080/PLTV/88888910/224/3221225666/index.m3u8
怡伴健康,http://39.135.138.59:18890/PLTV/88888910/224/3221225666/index.m3u8
军旅剧场,http://39.134.115.163:8080/PLTV/88888910/224/3221225669/index.m3u8
农业致富,http://39.134.115.163:8080/PLTV/88888910/224/3221225670/index.m3u8
农业致富,http://39.135.138.59:18890/PLTV/88888910/224/3221225670/index.m3u8
古装剧场,http://39.134.115.163:8080/PLTV/88888910/224/3221225678/index.m3u8
古装剧场,http://39.135.138.59:18890/PLTV/88888910/224/3221225678/index.m3u8
炫舞未来,http://39.134.115.163:8080/PLTV/88888910/224/3221225707/index.m3u8
炫舞未来,http://39.135.138.59:18890/PLTV/88888910/224/3221225707/index.m3u8
潮妈辣婆,http://39.134.115.163:8080/PLTV/88888910/224/3221225708/index.m3u8
精品体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225709/index.m3u8
精品体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225709/index.m3u8
精品记录,http://39.134.115.163:8080/PLTV/88888910/224/3221225710/index.m3u8
精品记录,http://39.135.138.59:18890/PLTV/88888910/224/3221225710/index.m3u8
精品大剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225714/index.m3u8
精品大剧,http://39.135.138.59:18890/PLTV/88888910/224/3221225714/index.m3u8
金牌综艺,http://39.134.115.163:8080/PLTV/88888910/224/3221225711/index.m3u8
金牌综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225711/index.m3u8
海外剧场,http://39.134.115.163:8080/PLTV/88888910/224/3221225712/index.m3u8
家庭剧场,http://39.134.115.163:8080/PLTV/88888910/224/3221225713/index.m3u8
家庭剧场,http://39.135.138.59:18890/PLTV/88888910/224/3221225713/index.m3u8
军事评论,http://39.134.115.163:8080/PLTV/88888910/224/3221225757/index.m3u8
军事评论,http://39.135.138.59:18890/PLTV/88888910/224/3221225757/index.m3u8
欢乐剧场,http://39.134.115.163:8080/PLTV/88888910/224/3221226210/index.m3u8
黑莓电竞,http://39.134.115.163:8080/PLTV/88888910/224/3221225749/index.m3u8
黑莓电竞,http://39.134.115.163:8080/PLTV/88888910/224/3221225750/index.m3u8
黑莓电竞,http://39.135.138.59:18890/PLTV/88888910/224/3221225653/index.m3u8
黑莓电竞,http://39.135.138.59:18890/PLTV/88888910/224/3221225749/index.m3u8
黑莓电竞,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225653/index.m3u8
黑莓电竞,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225749/index.m3u8
黑莓电竞,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225750/index.m3u8
黑莓电竞,http://39.134.115.163:8080/PLTV/88888910/224/3221225653/index.m3u8
黑莓电竞,http://39.134.115.163:8080/PLTV/88888910/224/3221225716/index.m3u8
黑莓电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225764/index.m3u8
黑莓电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225769/index.m3u8
黑莓电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225718/index.m3u8
黑莓电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225764/index.m3u8
黑莓电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225769/index.m3u8
黑莓电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225718/index.m3u8
黑莓电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225764/index.m3u8
黑莓电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225769/index.m3u8
黑莓动画,http://39.134.115.163:8080/PLTV/88888910/224/3221225672/index.m3u8
黑莓动画,http://39.135.138.59:18890/PLTV/88888910/224/3221225672/index.m3u8
黑莓动画,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225672/index.m3u8
爱情戏剧,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225877/index.m3u8?servicetype=1
潮妈辣婆,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226107/index.m3u8?servicetype=1
哒啵电竞,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227252/index.m3u8?servicetype=1
哒啵赛事,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226680/index.m3u8?servicetype=1
哒啵赛事,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226676/index.m3u8?servicetype=1
哒啵赛事,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225894/index.m3u8?servicetype=1
动作电影,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225879/index.m3u8?servicetype=1
古装剧场,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225880/index.m3u8?servicetype=1
黑莓电影,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225891/index.m3u8?servicetype=1
家庭剧场,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225882/index.m3u8?servicetype=1
金牌综艺,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225884/index.m3u8?servicetype=1
惊悚悬疑,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225885/index.m3u8?servicetype=1
精品大剧,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225889/index.m3u8?servicetype=1
精品记录,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225888/index.m3u8?servicetype=1
精品萌宠,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227183/index.m3u8?servicetype=1
精品体育,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225886/index.m3u8?servicetype=1
军旅剧场,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225887/index.m3u8?servicetype=1
军事评论,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225890/index.m3u8?servicetype=1
武搏世界,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225895/index.m3u8?servicetype=1
炫舞未来,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226699/index.m3u8?servicetype=1
怡伴健康,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225883/index.m3u8?servicetype=1
中国功夫,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225896/index.m3u8?servicetype=1


▣UTV频道▣,#genre#

UTV影视精选,http://iptv.kjrzxhb.top:2086/udp/239.11.0.170:5140
UTV热播剧场,http://iptv.kjrzxhb.top:2086/udp/239.11.0.171:5140
UTV优视影院,http://iptv.kjrzxhb.top:2086/udp/239.11.0.172:5140
UTV经典影视,http://iptv.kjrzxhb.top:2086/udp/239.11.0.173:5140
UTV舞蹈视界,http://iptv.kjrzxhb.top:2086/udp/239.11.0.174:5140
UTV纪实天下,http://iptv.kjrzxhb.top:2086/udp/239.11.0.176:5140
UTV都市剧场,http://iptv.kjrzxhb.top:2086/udp/239.11.0.175:5140
UTV经典剧场,http://iptv.kjrzxhb.top:2086/udp/239.11.0.178:5140
UTV电影天地,http://iptv.kjrzxhb.top:2086/udp/239.11.0.177:5140
UTV家庭影院,http://iptv.kjrzxhb.top:2086/udp/239.11.0.179:5140
UTV第一电影,http://iptv.kjrzxhb.top:2086/udp/239.11.0.180:5140
UTV卡通动画,http://iptv.kjrzxhb.top:2086/udp/239.11.0.181:5140
UTV金色童年,http://iptv.kjrzxhb.top:2086/udp/239.11.0.182:5140
UTV风云体育,http://iptv.kjrzxhb.top:2086/udp/239.11.0.184:5140
UTV文化教育,http://iptv.kjrzxhb.top:2086/udp/239.11.0.183:5140
UTV钓鱼生活,http://iptv.kjrzxhb.top:2086/udp/239.11.0.185:5140
UTV优视教育,http://iptv.kjrzxhb.top:2086/udp/239.11.0.187:5140
UTV炫酷动漫,http://iptv.kjrzxhb.top:2086/udp/239.11.0.186:5140
UTV时尚音乐,http://iptv.kjrzxhb.top:2086/udp/239.11.0.188:5140
UTV第一剧场,http://iptv.kjrzxhb.top:2086/udp/239.11.0.189:5140
UTV都市剧场,http://iptv.kjrzxhb.top:2086/udp/239.10.0.185:5140

▣埋堆堆▣,#genre# 

埋堆堆01,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561226091-1199561226091-5434639045542019072-2399122575638-10057-A-0-1.m3u8
埋堆堆02,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561276763-1199561276763-5434856680124841984-2399122676982-10057-A-0-1.m3u8
埋堆堆03,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199563459241-1199563459241-5444230351759081472-2399127041938-10057-A-0-1.m3u8
埋堆堆04,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199563478941-1199563478941-5444314962614812672-2399127081338-10057-A-0-1.m3u8
埋堆堆05,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561223711-1199561223711-5434628823519854592-2399122570878-10057-A-0-1.m3u8
埋堆堆06,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561463578-1199561463578-5435659044440244224-2399123050612-10057-A-0-1.m3u8
埋堆堆07,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199564003640-1199564003640-5446568527660056576-2399128130736-10057-A-0-1.m3u8
埋堆堆08,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199563478867-1199563478867-5444314644787232768-2399127081190-10057-A-0-1.m3u8
埋堆堆09,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199564060588-1199564060588-5446813117457629184-2399128244632-10057-A-0-1.m3u8
埋堆堆10,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199563481280-1199563481280-5444325008543318016-2399127086016-10057-A-0-1.m3u8
埋堆堆11,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199563492830-1199563492830-5444374615415586816-2399127109116-10057-A-0-1.m3u8
埋堆堆12,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199563486009-1199563486009-5444345319443660800-2399127095474-10057-A-0-1.m3u8
埋堆堆13,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561240999-1199561240999-5434703074914467840-2399122605454-10057-A-0-1.m3u8
埋堆堆14,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199563461114-1199563461114-5444238396232826880-2399127045684-10057-A-0-1.m3u8
埋堆堆15,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561277675-1199561277675-5434860597135015936-2399122678806-10057-A-0-1.m3u8
埋堆堆16,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561176240-1199561176240-5434424937127346176-2399122475936-10057-A-0-1.m3u8
埋堆堆17,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561179151-1199561179151-5434437439777144832-2399122481758-10057-A-0-1.m3u8
埋堆堆18,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199563452505-1199563452505-5444201420859375616-2399127028466-10057-A-0-1.m3u8
埋堆堆19,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561278783-1199561278783-5434865355958779904-2399122681022-10057-A-0-1.m3u8
埋堆堆20,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199563491137-1199563491137-5444367344035954688-2399127105730-10057-A-0-1.m3u8
埋堆堆21,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199563452337-1199563452337-5444200699304869888-2399127028130-10057-A-0-1.m3u8
埋堆堆22,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561176260-1199561176260-5434425023026692096-2399122475976-10057-A-0-1.m3u8
埋堆堆23,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561462555-1199561462555-5435654650688700416-2399123048566-10057-A-0-1.m3u8
埋堆堆24,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199563479466-1199563479466-5444317217472643072-2399127082388-10057-A-0-1.m3u8
埋堆堆25,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561153167-1199561153167-5434325839346925568-2399122429790-10057-A-0-1.m3u8
埋堆堆26,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561182641-1199561182641-5434452429213007872-2399122488738-10057-A-0-1.m3u8
埋堆堆27,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561177177-1199561177177-5434428961511702528-2399122477810-10057-A-0-1.m3u8
埋堆堆28,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199563564801-1199563564801-5444683728506847232-2399127253058-10057-A-0-1.m3u8
埋堆堆29,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199563488528-1199563488528-5444356138466279424-2399127100512-10057-A-0-1.m3u8
埋堆堆30,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.m3u8
埋堆堆31,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.m3u8



▣爱奇艺▣,#genre#

爱奇艺-热播电视剧,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_212_600_t10/c57_lb_212_600_t10.m3u8
爱奇艺-票房收割机,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8
爱奇艺-收视冠军,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_230_720P_t10/c56_lb_230_720P_t10.m3u8
爱奇艺-经典港片,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c51_lb_110_600_t10/c51_lb_110_600_t10.m3u8
爱奇艺-惊悚午夜,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c51_lb_115_600_t10/c51_lb_115_600_t10.m3u8
爱奇艺-仙侠玄幻,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_148_600_t10/c55_lb_148_600_t10.m3u8
爱奇艺-军旅剧场,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_144_600_t10/c55_lb_144_600_t10.m3u8
爱奇艺-抗战剧场,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_163_600_t10/c54_lb_163_600_t10.m3u8
爱奇艺-红色剧场,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_179_600_t10/c56_lb_179_600_t10.m3u8
爱奇艺-宫廷正剧,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_152_600_t10/c54_lb_152_600_t10.m3u8
爱奇艺-家庭剧场,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c55_lb_158_600_t10/c55_lb_158_600_t10.m3u8
爱奇艺-军事观察,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_239_720P_t10/c57_lb_239_720P_t10.m3u8
爱奇艺-五星影院,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_183_600_t10/c56_lb_183_600_t10.m3u8
爱奇艺-戏曲影院,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_245_600_t10/c56_lb_245_600_t10.m3u8
爱奇艺-怀旧剧场,http://111.48.50.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c51_lb_109_600_t10/c51_lb_109_600_t10.m3u8
爱奇艺-谍战剧场,http://111.48.50.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c57_lb_216_600_t10/c57_lb_216_600_t10.m3u8
爱奇艺-糖豆广场舞,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_235_600_t10/c56_lb_235_600_t10.m3u8

▣解说影视▣,#genre#

阿斗归来,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/94525224-2583571962-11096357083652554752-3503038830-10057-A-0-1.m3u8
七七讲故事,http://121.51.249.73/txtest-xp2p.p2p.huya.com/src/1199613799239-1199613799239-5660438996849786880-2399227721934-10057-A-0-1.m3u8
开心锤锤动漫,http://epg.112114.xyz/douyu/9018297
牛叔说电影,http://epg.112114.xyz/douyu/2758565
牛叔说电影二台,http://epg.112114.xyz/douyu/10010651
火龙果说电影,http://epg.112114.xyz/douyu/9559158
片片说大片,http://epg.112114.xyz/douyu/4258555
大片片说小片,http://epg.112114.xyz/douyu/7489563
小片片说大片二台,http://epg.112114.xyz/douyu/10011547
科幻Fans布玛,http://epg.112114.xyz/douyu/3508304
PP看动漫,http://epg.112114.xyz/douyu/9837291
虫哥说电影,http://epg.112114.xyz/douyu/8915074
口音贼重的解说,http://epg.112114.xyz/douyu/9734098
电影迷小雅,http://epg.112114.xyz/douyu/9639225
老秦说秦,http://epg.112114.xyz/douyu/9650131
史君说剧,http://epg.112114.xyz/douyu/9419771
百晓生说剧,http://epg.112114.xyz/douyu/9649681
邸生讲解,http://epg.112114.xyz/douyu/9665298
史君观影,http://epg.112114.xyz/douyu/9644669
洗碗君解说,http://epg.112114.xyz/douyu/9446706
刘哔讲电影,http://epg.112114.xyz/douyu/2632223
小涛讲电影V,http://epg.112114.xyz/douyu/8415464
小司马说剧,http://epg.112114.xyz/douyu/9660127
一目十影,http://epg.112114.xyz/douyu/3643605
刘老师说电影,http://epg.112114.xyz/douyu/8317926
奇幻电影解说,http://epg.112114.xyz/douyu/3194372
鬼兄奇谈,http://epg.112114.xyz/douyu/8722254
老邪说电影,http://epg.112114.xyz/douyu/9222870
代娱说美剧,http://epg.112114.xyz/douyu/9123570
热血动漫,http://epg.112114.xyz/douyu/9641152
长片短解,http://epg.112114.xyz/douyu/9410946
伯乐说电影V,http://epg.112114.xyz/douyu/9386057
经典悬疑烧脑剧解说,http://epg.112114.xyz/douyu/8790357
侃片大师兄,http://epg.112114.xyz/douyu/9338839
3说电影,http://epg.112114.xyz/douyu/9643264
逗米说电影,http://epg.112114.xyz/douyu/421222
贰哥说电影,http://epg.112114.xyz/douyu/9338867
看电影了没V,http://epg.112114.xyz/douyu/9562616
好像视说故事,http://epg.112114.xyz/douyu/8891883
指缝里看电影,http://epg.112114.xyz/douyu/9647834
小儛聊电影,http://epg.112114.xyz/douyu/8362978
菠萝说电影,http://epg.112114.xyz/douyu/3714736
女汉子说电影,http://epg.112114.xyz/douyu/9395966
末日说电影,http://epg.112114.xyz/douyu/9431125
芳芳说故事,http://epg.112114.xyz/douyu/9401905
小丽说电影,http://epg.112114.xyz/douyu/9368016
工藤新医heart,http://epg.112114.xyz/douyu/8741860
谁语说电影,http://epg.112114.xyz/douyu/8705754
电影黑匣子,http://epg.112114.xyz/douyu/8706652
鸡哥聊电影,http://epg.112114.xyz/douyu/5067952
电影漩涡,http://epg.112114.xyz/douyu/8706350
驴哥说电影,http://epg.112114.xyz/douyu/5376478
将军侃片,http://epg.112114.xyz/douyu/8529736
俗哥看电影,http://epg.112114.xyz/douyu/2161818
小乔讲电影,http://epg.112114.xyz/douyu/8413908
小岛讲电影,http://epg.112114.xyz/douyu/9390955
九叔说电影v,http://epg.112114.xyz/douyu/9348282
星君说电影,http://epg.112114.xyz/douyu/8014467
已知艺术家漫画解说,http://epg.112114.xyz/douyu/5907076
小超讲电影,http://epg.112114.xyz/douyu/3432645
小小天才搞笑视频,http://epg.112114.xyz/douyu/9419678
民间鬼故事系列,http://epg.112114.xyz/douyu/9682807
浩贤说电影,http://epg.112114.xyz/douyu/10535867

▣歪歪频道▣,#genre#

赌片动作,http://data.3g.yy.com/live/hls/24921161/24921161
英叔全集,http://data.3g.yy.com/live/hls/1354869861/1354869861
雪豹,http://data.3g.yy.com/live/hls/1450496699/1450496699
经典港片,http://data.3g.yy.com/live/hls/1353426319/1353426319
林正英电影,http://data.3g.yy.com/live/hls/1453996620/1453996620
狄仁杰,http://data.3g.yy.com/live/hls/1355344777/1355344777
港片电影,http://data.3g.yy.com/live/hls/33897188/33897188
港片 经典电影,http://data.3g.yy.com/live/hls/1355076627/1355076627
古惑仔,http://data.3g.yy.com/live/hls/1354507447/1354507447
钢铁侠合集,http://data.3g.yy.com/live/hls/1354930233/1354930233
超英集结,http://data.3g.yy.com/live/hls/1382745091/1382745091
热血动作电影,http://data.3g.yy.com/live/hls/1382736804/1382736804
科幻电影,http://data.3g.yy.com/live/hls/1354930209/1354930209
地心历险记,http://data.3g.yy.com/live/hls/1354936228/1354936228
雷神系列,http://data.3g.yy.com/live/hls/1354932441/1354932441
丛林敢死队,http://data.3g.yy.com/live/hls/1354936214/1354936214
欧美经典,http://data.3g.yy.com/live/hls/1382745089/1382745089
缉妖法海传,http://data.3g.yy.com/live/hls/1354936203/1354936203
24h欧美惊悚,http://data.3g.yy.com/live/hls/1382656234/1382656234
高分科幻,http://data.3g.yy.com/live/hls/1382749948/1382749948
战争大片,http://data.3g.yy.com/live/hls/1382736857/1382736857
珍珠港电影,http://data.3g.yy.com/live/hls/1354936234/1354936234
成龙系列,http://data.3g.yy.com/live/hls/1354888751/1354888751
荒野求生,http://data.3g.yy.com/live/hls/1354933535/1354933535
经典动作大片,http://data.3g.yy.com/live/hls/1354888739/1354888739
中国蓝电影,http://data.3g.yy.com/live/hls/1354889019/1354889019
洪金宝,http://data.3g.yy.com/live/hls/1354888743/1354888743
超燃动作片,http://data.3g.yy.com/live/hls/1382749940/1382749940
九五,http://data.3g.yy.com/live/hls/1382714119/1382714119
高分科幻动作片,http://data.3g.yy.com/live/hls/1382749948/1382749948
案发现场,http://data.3g.yy.com/live/hls/31368110/31368110
绣春刀,http://data.3g.yy.com/live/hls/1354889015/1354889015
周润发,http://data.3g.yy.com/live/hls/1354888733/1354888733
地下交通站,http://data.3g.yy.com/live/hls/1353428972/1353428972
周星星系列,http://data.3g.yy.com/live/hls/1354888671/1354888671
X战警,http://data.3g.yy.com/live/hls/1354889035/1354889035
喜剧闹翻天,http://data.3g.yy.com/live/hls/1382735548/1382735548
欢乐集结号,http://data.3g.yy.com/live/hls/1382749911/1382749911
夏洛特烦恼,http://data.3g.yy.com/live/hls/1354936201/1354936201
赵本山,http://data.3g.yy.com/live/hls/32160832/32160832
宋小宝,http://data.3g.yy.com/live/hls/1354931577/1354931577
国产大片,http://data.3g.yy.com/live/hls/1354926655/1354926655
经典搞笑片,http://data.3g.yy.com/live/hls/1382749878/1382749878
无敌县令,http://data.3g.yy.com/live/hls/1354932390/1354932390
黄大妮,http://data.3g.yy.com/live/hls/1354930904/1354930904
济公,http://data.3g.yy.com/live/hls/25519088/25519088
绝版电影,http://data.3g.yy.com/live/hls/307368/307368
神医喜来乐,http://data.3g.yy.com/live/hls/1382714119/1382714119
辣条影视,http://data.3g.yy.com/live/hls/1382671124/1382671124
古惑仔轮播,http://data.3g.yy.com/live/hls/1382754187/1382754187
精彩搏击,http://data.3g.yy.com/live/hls/1354946972/1354946972
日本妹子搏击,http://data.3g.yy.com/live/hls/1355313481/1355313481
软妹搏击,http://data.3g.yy.com/live/hls/1355277346/1355277346
